city,timestamp,temperature,season
New York,2011-01-31,3.2945163176404946,winter
New York,2011-02-01,-0.4719482274352913,winter
New York,2011-02-02,-2.3711442806991725,winter
New York,2011-02-03,3.410806436190192,winter
New York,2011-02-04,5.717223064061362,winter
New York,2011-02-05,0.37111728762833135,winter
New York,2011-02-06,-1.202429633337313,winter
New York,2011-02-07,1.1921147717181808,winter
New York,2011-02-08,-3.087591805027362,winter
New York,2011-02-09,7.937102815842358,winter
New York,2011-02-10,-3.863196124585283,winter
New York,2011-02-11,-5.822097584411478,winter
New York,2011-02-12,3.853528259781218,winter
New York,2011-02-13,-7.553568605962331,winter
New York,2011-02-14,3.237777497196637,winter
New York,2011-02-15,-2.4739278655232373,winter
New York,2011-02-16,-1.3403753660366178,winter
New York,2011-02-17,0.1815415759237105,winter
New York,2011-02-18,-0.9965917875192554,winter
New York,2011-02-19,-4.554132981250526,winter
New York,2011-02-20,0.9686558951240922,winter
New York,2011-02-21,-10.619516400841151,winter
New York,2011-02-22,0.41000646622569425,winter
New York,2011-02-23,-0.8550225228256186,winter
New York,2011-02-24,-7.0087753122617125,winter
New York,2011-02-25,-6.53912316372634,winter
New York,2011-02-26,4.461541431094799,winter
New York,2011-02-27,-0.4011292713816921,winter
New York,2011-02-28,-0.45661588858668195,winter
New York,2011-03-01,7.696690510227021,spring
New York,2011-03-02,10.112256132374293,spring
New York,2011-03-03,7.534085694160994,spring
New York,2011-03-04,11.605966265762133,spring
New York,2011-03-05,13.598019167343226,spring
New York,2011-03-06,15.57246422939661,spring
New York,2011-03-07,9.406180038650383,spring
New York,2011-03-08,11.991000494457163,spring
New York,2011-03-09,13.487252723251897,spring
New York,2011-03-10,13.926771514990305,spring
New York,2011-03-11,8.01611179164237,spring
New York,2011-03-12,8.078393319676207,spring
New York,2011-03-13,8.87796300841046,spring
New York,2011-03-14,4.390004182747337,spring
New York,2011-03-15,11.527638586490967,spring
New York,2011-03-16,7.64988438300899,spring
New York,2011-03-17,12.382755818170105,spring
New York,2011-03-18,12.909774907803005,spring
New York,2011-03-19,10.894604268768871,spring
New York,2011-03-20,8.815333041490826,spring
New York,2011-03-21,13.505398419310902,spring
New York,2011-03-22,12.224152898406366,spring
New York,2011-03-23,17.789994958608325,spring
New York,2011-03-24,12.860727379081704,spring
New York,2011-03-25,18.730197430469563,spring
New York,2011-03-26,17.91782841182618,spring
New York,2011-03-27,12.73378113644217,spring
New York,2011-03-28,4.092477625193492,spring
New York,2011-03-29,11.310886353119326,spring
New York,2011-03-30,10.77122701263304,spring
New York,2011-03-31,7.597328013666073,spring
New York,2011-04-01,10.158066768578587,spring
New York,2011-04-02,6.552245474074323,spring
New York,2011-04-03,10.74224813904267,spring
New York,2011-04-04,8.011227600496053,spring
New York,2011-04-05,7.862509622144965,spring
New York,2011-04-06,12.04982658589094,spring
New York,2011-04-07,2.938303321811351,spring
New York,2011-04-08,14.705413976089273,spring
New York,2011-04-09,8.275478666889484,spring
New York,2011-04-10,7.446898306402828,spring
New York,2011-04-11,12.637753641244444,spring
New York,2011-04-12,12.420152801381292,spring
New York,2011-04-13,0.7287550089468575,spring
New York,2011-04-14,8.164716868867835,spring
New York,2011-04-15,11.4190753764176,spring
New York,2011-04-16,1.843428891406541,spring
New York,2011-04-17,5.111619208694528,spring
New York,2011-04-18,7.9310650520380035,spring
New York,2011-04-19,8.5858531455695,spring
New York,2011-04-20,9.346760272227018,spring
New York,2011-04-21,8.93320356277721,spring
New York,2011-04-22,4.534280246397038,spring
New York,2011-04-23,7.35689060686043,spring
New York,2011-04-24,6.043009382403168,spring
New York,2011-04-25,8.083396726398394,spring
New York,2011-04-26,15.628037794836501,spring
New York,2011-04-27,11.812400408388534,spring
New York,2011-04-28,16.46359051569994,spring
New York,2011-04-29,4.458505716553928,spring
New York,2011-04-30,10.860150239299708,spring
New York,2011-05-01,6.8363010444230135,spring
New York,2011-05-02,7.730165502542831,spring
New York,2011-05-03,4.423519560397329,spring
New York,2011-05-04,-0.8475947818300478,spring
New York,2011-05-05,8.238129347773702,spring
New York,2011-05-06,11.662351005894864,spring
New York,2011-05-07,7.600540784920214,spring
New York,2011-05-08,8.637333609823154,spring
New York,2011-05-09,12.177789364292588,spring
New York,2011-05-10,10.034756018036827,spring
New York,2011-05-11,15.003295503220114,spring
New York,2011-05-12,9.1800513961175,spring
New York,2011-05-13,12.160755964576953,spring
New York,2011-05-14,8.592745680261267,spring
New York,2011-05-15,6.7297823721500825,spring
New York,2011-05-16,7.356030775127377,spring
New York,2011-05-17,19.32349342572904,spring
New York,2011-05-18,11.193797843389378,spring
New York,2011-05-19,8.01436007330508,spring
New York,2011-05-20,4.7131068028990395,spring
New York,2011-05-21,16.621790255580965,spring
New York,2011-05-22,5.683070298097449,spring
New York,2011-05-23,6.473300611260504,spring
New York,2011-05-24,15.672294734996303,spring
New York,2011-05-25,10.905999017318187,spring
New York,2011-05-26,14.056516999708322,spring
New York,2011-05-27,3.814116226240649,spring
New York,2011-05-28,10.861083530748814,spring
New York,2011-05-29,3.764274315705837,spring
New York,2011-05-30,9.273448047743893,spring
New York,2011-05-31,4.552256601929907,spring
New York,2011-06-01,25.436390623399227,summer
New York,2011-06-02,20.771167809115816,summer
New York,2011-06-03,26.05523365732079,summer
New York,2011-06-04,13.071061392206682,summer
New York,2011-06-05,22.101783504528527,summer
New York,2011-06-06,29.948223483915744,summer
New York,2011-06-07,22.25951761870701,summer
New York,2011-06-08,20.166554341486723,summer
New York,2011-06-09,30.734829662491457,summer
New York,2011-06-10,22.453960728544796,summer
New York,2011-06-11,16.773845383939474,summer
New York,2011-06-12,19.83940324572506,summer
New York,2011-06-13,18.142782443889658,summer
New York,2011-06-14,19.12832376443178,summer
New York,2011-06-15,30.84489189869147,summer
New York,2011-06-16,28.367835903027068,summer
New York,2011-06-17,19.20188194647079,summer
New York,2011-06-18,29.04947792326941,summer
New York,2011-06-19,28.805074040876537,summer
New York,2011-06-20,23.406942599892496,summer
New York,2011-06-21,24.048512791954632,summer
New York,2011-06-22,29.657513881442473,summer
New York,2011-06-23,28.639909681055347,summer
New York,2011-06-24,26.163870260535877,summer
New York,2011-06-25,27.529806369771663,summer
New York,2011-06-26,25.974583824161943,summer
New York,2011-06-27,27.569642823417073,summer
New York,2011-06-28,30.23688552739278,summer
New York,2011-06-29,32.5454740480922,summer
New York,2011-06-30,18.853845244913256,summer
New York,2011-07-01,27.53913063997982,summer
New York,2011-07-02,19.54275871290838,summer
New York,2011-07-03,26.6336320213365,summer
New York,2011-07-04,25.36794391819486,summer
New York,2011-07-05,27.321546915611,summer
New York,2011-07-06,23.503896645886098,summer
New York,2011-07-07,17.6114167510087,summer
New York,2011-07-08,16.43742220806966,summer
New York,2011-07-09,31.980012359220453,summer
New York,2011-07-10,27.22468699184849,summer
New York,2011-07-11,27.27172967853421,summer
New York,2011-07-12,30.828020086268843,summer
New York,2011-07-13,20.9416375521746,summer
New York,2011-07-14,23.420425608931527,summer
New York,2011-07-15,26.675051781531366,summer
New York,2011-07-16,25.803652829018258,summer
New York,2011-07-17,23.642159380693965,summer
New York,2011-07-18,20.07443276580012,summer
New York,2011-07-19,31.512923776210872,summer
New York,2011-07-20,28.348571816702705,summer
New York,2011-07-21,21.682925991942813,summer
New York,2011-07-22,18.943152723544518,summer
New York,2011-07-23,20.060447479866426,summer
New York,2011-07-24,27.291792820729093,summer
New York,2011-07-25,25.500299929960633,summer
New York,2011-07-26,21.130282824257492,summer
New York,2011-07-27,31.886869369287545,summer
New York,2011-07-28,24.717979526377455,summer
New York,2011-07-29,22.52655139096884,summer
New York,2011-07-30,25.40333698384399,summer
New York,2011-07-31,22.910153646777832,summer
New York,2011-08-01,24.835686391471057,summer
New York,2011-08-02,24.292723322586454,summer
New York,2011-08-03,23.547220855082564,summer
New York,2011-08-04,22.772484067949062,summer
New York,2011-08-05,27.504318976665854,summer
New York,2011-08-06,23.962127490521876,summer
New York,2011-08-07,19.1587359591571,summer
New York,2011-08-08,24.038935448572154,summer
New York,2011-08-09,30.831928455145636,summer
New York,2011-08-10,18.477602027988723,summer
New York,2011-08-11,27.835178171748115,summer
New York,2011-08-12,27.93155538059196,summer
New York,2011-08-13,28.626237769765694,summer
New York,2011-08-14,19.995970909116302,summer
New York,2011-08-15,26.9164311571174,summer
New York,2011-08-16,22.323041455636922,summer
New York,2011-08-17,21.898715959496958,summer
New York,2011-08-18,24.63729995325478,summer
New York,2011-08-19,31.37126889834273,summer
New York,2011-08-20,16.459027125898242,summer
New York,2011-08-21,24.114572833773018,summer
New York,2011-08-22,35.10687087765249,summer
New York,2011-08-23,24.773159769748812,summer
New York,2011-08-24,28.134120634557437,summer
New York,2011-08-25,20.947086184264098,summer
New York,2011-08-26,26.278388085943458,summer
New York,2011-08-27,37.6321913851491,summer
New York,2011-08-28,23.371683264166904,summer
New York,2011-08-29,32.0606254452497,summer
New York,2011-08-30,26.031119074535276,summer
New York,2011-08-31,22.46367947803322,summer
New York,2011-09-01,7.290198279149428,autumn
New York,2011-09-02,23.10202788975261,autumn
New York,2011-09-03,17.70253157356518,autumn
New York,2011-09-04,14.387537195724304,autumn
New York,2011-09-05,17.61150682099565,autumn
New York,2011-09-06,9.127942259052347,autumn
New York,2011-09-07,5.490001837120989,autumn
New York,2011-09-08,10.789732865550967,autumn
New York,2011-09-09,19.660934770658447,autumn
New York,2011-09-10,18.170929196433175,autumn
New York,2011-09-11,18.988017909383373,autumn
New York,2011-09-12,13.173276301695088,autumn
New York,2011-09-13,21.7503038492823,autumn
New York,2011-09-14,15.615856097526166,autumn
New York,2011-09-15,16.534330127098563,autumn
New York,2011-09-16,13.31743100009402,autumn
New York,2011-09-17,24.622000192463293,autumn
New York,2011-09-18,17.324763959507845,autumn
New York,2011-09-19,14.466890631055596,autumn
New York,2011-09-20,15.331562565631026,autumn
New York,2011-09-21,16.102320392662314,autumn
New York,2011-09-22,29.195511375547262,autumn
New York,2011-09-23,16.902703931424035,autumn
New York,2011-09-24,20.38719291525137,autumn
New York,2011-09-25,10.21292463823535,autumn
New York,2011-09-26,18.869138884586036,autumn
New York,2011-09-27,12.723366486823023,autumn
New York,2011-09-28,19.092846069781306,autumn
New York,2011-09-29,15.505385097982078,autumn
New York,2011-09-30,31.53080576196922,autumn
New York,2011-10-01,13.79094645360836,autumn
New York,2011-10-02,13.18793162797444,autumn
New York,2011-10-03,14.870889234696469,autumn
New York,2011-10-04,12.464782123757841,autumn
New York,2011-10-05,19.02404009743607,autumn
New York,2011-10-06,19.667011810604574,autumn
New York,2011-10-07,8.93391474502282,autumn
New York,2011-10-08,17.050064091993264,autumn
New York,2011-10-09,17.91505783657752,autumn
New York,2011-10-10,20.619393994560294,autumn
New York,2011-10-11,16.11012273787387,autumn
New York,2011-10-12,18.260078940849194,autumn
New York,2011-10-13,6.427938797372433,autumn
